,name,url,description,addressCountry,postalCode,addressRegion,streetAddress,addressLocality,rating,image,priceRange,hasMap
179,"Vivanta New Delhi, Dwarka",https://www.booking.com/hotel/in/vivanta-by-taj-dwarka-new-delhi.html,"Spanning over 7 acres and offering an outdoor swimming pool, a fitness center and a spa and wellness center, Vivanta New Delhi, Dwarka is located is 1640...",India,110075,Delhi NCR,"Metro Station Complex, Sector - 21, Dwarka, 110075 New Delhi, India","Metro Station Complex, Sector - 21",8.4,https://r-cf.bstatic.com/images/hotel/max500/435/43516225.jpg,Prices for upcoming dates start at $49 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&center=28.5576118,77.0622495&sensor=false&markers=color:blue%7c28.5576118,77.0622495&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=xLZgLODtriMbAkhXFkobZFy6XrI="
180,PodStop,https://www.booking.com/hotel/in/podstop.html,PodStop features air-conditioned rooms with cable flat-screen TV in the South Delhi district of New Delhi.,India,110065,Delhi NCR,"3 Sant Nagar East Of Kailash Road, 110065 New Delhi, India",3 Sant Nagar East Of Kailash Road,8.5,https://r-cf.bstatic.com/images/hotel/max500/164/164070123.jpg,Prices for upcoming dates start at $7 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&size=1600x1200&zoom=15&markers=color:blue%7c28.5551793,77.2479607&center=28.5551793,77.2479607&client=gme-booking&channel=booking-frontend&signature=m5hGSIMAAcDaM-aZryT_lKkEY68="
181,"Sarovar Portico Naraina, Hotel",https://www.booking.com/hotel/in/sarovar-portico-naraina.html,"Located in New Delhi, within 6 miles of Gandhi Smriti and 7 miles of Rashtrapati Bhavan, Sarovar Portico Naraina, Hotel provides accommodations with a...",India,110028,Delhi NCR,"A 9, Naraina Vihar; New Delhi - 110028, 110028 New Delhi, India","A 9, Naraina Vihar; New Delhi - 110028",6.0,https://r-cf.bstatic.com/images/hotel/max500/653/65329268.jpg,Prices for upcoming dates start at $32 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c28.6260044,77.1348086&sensor=false&center=28.6260044,77.1348086&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=aFQUptC0te-jk_uJR88_dfQaMHw="
182,Hotel Venus International,https://www.booking.com/hotel/in/venus-international-new-delhi.html,"Located in the Paharganj district in New Delhi, 1.2 mi from Jantar Mantar, Hotel Venus International features a sun terrace and views of the city.",India,110055,Delhi NCR,"1925-27, Chuna Mandi, Pahar Ganj, Rajguru Marg, Paharganj, 110055 New Delhi, India","1925-27, Chuna Mandi, Pahar Ganj, Rajguru Marg",7.2,https://r-cf.bstatic.com/images/hotel/max500/113/113195738.jpg,Prices for upcoming dates start at $10 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&markers=color:blue%7c28.6430136,77.2102809&center=28.6430136,77.2102809&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=czNiodCmVAhorl2LTmjAnqYuhEQ="
183,HOTEL wall street.,https://www.booking.com/hotel/in/wall-street-new-delhi12345.html,HOTEL wall street. Features air-conditioned rooms with cable flat-screen TV in the Dariyaganj district of New Delhi.,India,110002,Delhi NCR,"Hotel wall street  3665 netaji subhash marg daryaganj  new Delhi 110002 1,1sixbed,2 four bed 3 triple bed,21 dauble bed, Dariyaganj, 110002 New Delhi, India","Hotel wall street  3665 netaji subhash marg daryaganj  new Delhi 110002 1,1sixbed,2 four bed 3 triple bed,21 dauble bed",4.7,https://r-cf.bstatic.com/images/hotel/max500/209/209207630.jpg,Prices for upcoming dates start at $25 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.6448470,77.2403770&zoom=15&size=1600x1200&sensor=false&center=28.6448470,77.2403770&client=gme-booking&channel=booking-frontend&signature=YfesiBzgff4-amTdP9SKC60kems="
184,Sheraton New Delhi Hotel - Member of ITC Hotel Group,https://www.booking.com/hotel/in/sheraton-new-delhi-new-delhi.html,"Featuring 4 dining options, an outdoor swimming pool and a spa and wellness center, Sheraton New Delhi Hotel is located in Saket.",India,110017,Delhi NCR,"District Centre, Saket, Saket, 110017 New Delhi, India","District Centre, Saket",8.4,https://r-cf.bstatic.com/images/hotel/max500/177/177516810.jpg,Prices for upcoming dates start at $95 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&sensor=false&markers=color:blue%7c28.5262092,77.2162546&center=28.5262092,77.2162546&zoom=15&client=gme-booking&channel=booking-frontend&signature=NALDbzslfZDmZ3ojxY48rVEM1dc="
185,Royal orbit,https://www.booking.com/hotel/in/royal-orbit-new-delhi123.html,"Located in New Delhi, 11 miles from Gandhi Smriti, Royal orbit provides accommodations with a restaurant, free private parking, a garden and a terrace.",India,110077,Delhi NCR,"Plot no 71,sector 9 dwarka new delhi-110077, Dwarka, 110077 New Delhi, India","Plot no 71,sector 9 dwarka new delhi-110077",,https://r-cf.bstatic.com/images/hotel/max500/230/230015787.jpg,Prices for upcoming dates start at $8 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&size=1600x1200&markers=color:blue%7c28.5791300,77.0710490&center=28.5791300,77.0710490&client=gme-booking&channel=booking-frontend&signature=gXLrpiJx6hvDzFMBvYFqwfX_GZk="
186,ITC Maurya New Delhi A Luxury Collection Hotel,https://www.booking.com/hotel/in/itc-maurya-new-delhi.html,"Located in Chanakyapuri, ITC Maurya New Delhi, A Luxury Collection Hotel is 3.5 mi from the iconic India Gate.",India,110021,Delhi NCR,"Diplomatic Enclave, Sardar Patel Marg, Chanakyapuri, 110021 New Delhi, India","Diplomatic Enclave, Sardar Patel Marg",8.7,https://r-cf.bstatic.com/images/hotel/max500/178/178787548.jpg,Prices for upcoming dates start at $104 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5970112,77.1737443&markers=color:blue%7c28.5970112,77.1737443&sensor=false&size=1600x1200&zoom=15&client=gme-booking&channel=booking-frontend&signature=Py10_0ihG9Cj0LAnSzZrp7ispDI="
187,"Hotel PG International,Paharganj",https://www.booking.com/hotel/in/pg-international-paharganj.html,"Well set in the Paharganj district of New Delhi, Hotel PG International, Paharganj is located 1.5 miles from Jantar Mantar, 1.",India,110055,Delhi NCR,"3219,Behind MCD Dispensary,Sang Trashan Marg Kaseru Walan ,Paharganj,New Delhi, Paharganj, 110055 New Delhi, India","3219,Behind MCD Dispensary,Sang Trashan Marg Kaseru Walan ,Paharganj,New Delhi",,https://r-cf.bstatic.com/images/hotel/max500/229/229700889.jpg,Prices for upcoming dates start at $18 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.6435910,77.2139280&sensor=false&markers=color:blue%7c28.6435910,77.2139280&zoom=15&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=0KvgBYZahXeQ7KGxghDgAJz1Cbw="
188,"Four Points by Sheraton New Delhi, Airport Highway",https://www.booking.com/hotel/in/nidra-delhi.html,"Equipped with a well-maintained swimming pool and a fitness center, The Four Points by Sheraton New Delhi, Airport Highway is 3.",India,110037,Delhi NCR,"Plot # 9, Samalka, National Highway- 8, 110037 New Delhi, India","Plot # 9, Samalka, National Highway- 8",8.0,https://r-cf.bstatic.com/images/hotel/max500/437/43777191.jpg,Prices for upcoming dates start at $57 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c28.5284634,77.1001947&sensor=false&size=1600x1200&center=28.5284634,77.1001947&client=gme-booking&channel=booking-frontend&signature=7UlpUbfDGGDfcJLuQw2sZtaJhLE="
189,Treebo Trip Sai International Dwarka,https://www.booking.com/hotel/in/sai-international-dwarka.html,"Located conveniently within 2.5 mi from Indira Gandhi International Airport, Sai International Dwarka features a 24-hour front desk, a business center and...",India,110075,Delhi NCR,"Plot No. 37, Sector 12B, Dwarka, New Delhi (near Sai Chowk & Sec 12 Metro Station), Dwarka, 110075 New Delhi, India","Plot No. 37, Sector 12B, Dwarka, New Delhi (near Sai Chowk & Sec 12 Metro Station)",8.5,https://r-cf.bstatic.com/images/hotel/max500/226/226823860.jpg,Prices for upcoming dates start at $23 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&size=1600x1200&zoom=15&center=28.5933197,77.0428531&markers=color:blue%7c28.5933197,77.0428531&client=gme-booking&channel=booking-frontend&signature=UHlOcTrzH49sKXJtnTTfGwATovM="
190,"Red Fox Hotel, Delhi Airport",https://www.booking.com/hotel/in/red-fox-delhi-aerocity.html,"The Red Fox Hotel, Delhi Aerocity set in Aerocity Near Delhi Airport offers modern air-conditioned rooms with a flat-screen TV.",India,110037,Delhi NCR,"Hospitality District, International Airport , 110037 New Delhi, India","Hospitality District, International Airport",7.5,https://r-cf.bstatic.com/images/hotel/max500/460/46069253.jpg,Prices for upcoming dates start at $56 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5513683,77.1207592&size=1600x1200&markers=color:blue%7c28.5513683,77.1207592&zoom=15&sensor=false&client=gme-booking&channel=booking-frontend&signature=tP-cd79LHVT6z84zYleQ87nxYJQ="
191,OYO 13541 Otani Hotel,https://www.booking.com/hotel/in/deluxe-otani-inn-delhi.html,OYO 13541 Otani Hotel features air-conditioned rooms with cable TV in the Karol bagh district of New Delhi. The property is around 2.,India,110005,Delhi NCR,"6/85 WEA Padam Singh Road, Karol Bagh, New Delhi, Karol bagh, 110005 New Delhi, India","6/85 WEA Padam Singh Road, Karol Bagh, New Delhi",6.1,https://r-cf.bstatic.com/images/hotel/max500/145/145441718.jpg,Prices for upcoming dates start at $15 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&center=28.6479278,77.1908203&sensor=false&zoom=15&markers=color:blue%7c28.6479278,77.1908203&client=gme-booking&channel=booking-frontend&signature=DDuLWzRSk4p7-arv-IZh3WZer_w="
192,Durga delux,https://www.booking.com/hotel/in/durga-delux.html,"Located in New Delhi, Durga delux has 3 accommodations with private balconies. The property is around 1.4 miles from Jama Masjid, 1.",India,110055,Delhi NCR,"Desh Bandhu Gupta Road Reservation Manager. 8715, DB Gupta Road, Arya Nagar, Paharganj, New Delhi, Delhi 110055, Paharganj, 110055 New Delhi, India","Desh Bandhu Gupta Road Reservation Manager. 8715, DB Gupta Road, Arya Nagar, Paharganj, New Delhi, Delhi 110055",6.2,https://r-cf.bstatic.com/images/hotel/max500/201/201196864.jpg,Prices for upcoming dates start at $16 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&size=1600x1200&zoom=15&center=28.6448830,77.2144150&markers=color:blue%7c28.6448830,77.2144150&client=gme-booking&channel=booking-frontend&signature=u1V2kTpmux8gw8BaKlR3XGsgA-c="
193,Rose Residency,https://www.booking.com/hotel/in/rose-residency-new-delhi.html,"Located in New Delhi, 12 miles from Qutub Minar, Rose Residency provides accommodations with a restaurant, free private parking, a garden and a terrace.",India,110077,Delhi NCR,"plot no 37 sector 9 dwarka new delhi-110077 near sector 9 metro station, Dwarka, 110077 New Delhi, India",plot no 37 sector 9 dwarka new delhi-110077 near sector 9 metro station,,https://r-cf.bstatic.com/images/hotel/max500/231/231759901.jpg,Prices for upcoming dates start at $10 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&center=28.5744620,77.0652250&sensor=false&zoom=15&markers=color:blue%7c28.5744620,77.0652250&client=gme-booking&channel=booking-frontend&signature=orGjnjTZo7H2sg9kXDG37_Wz3oc="
194,OYO 26449 Rajdhani Residency,https://www.booking.com/hotel/in/oyo-26449-rajdhani-residency-delhi.html,"Located in New Delhi, 12 miles from Gurudwara Bangla Sahib, OYO 26449 Rajdhani Residency provides accommodations with free WiFi and free private parking.",India,110089,Delhi NCR,"House No-27, Pocket H-3, Rohini Sector-18, Near Punjab National Bank, Rohini, 110089 New Delhi, India","House No-27, Pocket H-3, Rohini Sector-18, Near Punjab National Bank",,https://r-cf.bstatic.com/images/hotel/max500/179/179439993.jpg,Prices for upcoming dates start at $15 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.7408985,77.1331631&center=28.7408985,77.1331631&size=1600x1200&sensor=false&zoom=15&client=gme-booking&channel=booking-frontend&signature=eJAeLW2wd9fpAfp4KLrZnqjD--8="
195,FabHotel Conclave Boutique,https://www.booking.com/hotel/in/conclave-riviera.html,"FabHotel Conclave Boutique is set in the South Delhi district in New Delhi, 2.7 mi from Humayun's Tomb. Guests can enjoy the on-site restaurant.",India,110048,Delhi NCR,"A - 20 Kailash Colony, New Delhi, 110048, Kailash Colony, 110048 New Delhi, India","A - 20 Kailash Colony, New Delhi, 110048",6.8,https://r-cf.bstatic.com/images/hotel/max500/172/172108619.jpg,Prices for upcoming dates start at $23 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&zoom=15&markers=color:blue%7c28.5555171,77.2413277&sensor=false&center=28.5555171,77.2413277&client=gme-booking&channel=booking-frontend&signature=CMdRfTKIj_KMY5Cf1yU7GIYyW1Q="
196,Udman Hotels and Resorts by Ferns N Petals,https://www.booking.com/hotel/in/udman-hotels-and-resorts-by-ferns-n-petals.html,"Located in New Delhi, 10 miles from Qutub Minar, Udman Hotels and Resorts by Ferns N Petals has accommodations with a restaurant, free private parking and...",India,110037,Delhi NCR,"National Highway 8, Adjacent to Shiv Murti, Mahipalpur, Near International Airport, 110037 New Delhi, India","National Highway 8, Adjacent to Shiv Murti, Mahipalpur, Near International Airport",7.5,https://r-cf.bstatic.com/images/hotel/max500/101/101179197.jpg,Prices for upcoming dates start at $49 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5358682,77.1131777&markers=color:blue%7c28.5358682,77.1131777&zoom=15&sensor=false&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=u5tGBKlwr-jK3Ou9G69ZhtJCYIk="
197,Rajdhani Inn,https://www.booking.com/hotel/in/rajdhani-inn.html,"Located in New Delhi, 1.9 miles from Humayun's Tomb, Rajdhani Inn provides accommodations with a restaurant, free private parking and a shared lounge.",India,110014,Delhi NCR,"429/1,Main Mathura Road,Jangpura Near Nizamudin Railway Station, 110014 New Delhi, India","429/1,Main Mathura Road,Jangpura Near Nizamudin Railway Station",3.8,https://r-cf.bstatic.com/images/hotel/max500/209/209405103.jpg,Prices for upcoming dates start at $18 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5890950,77.2536140&size=1600x1200&zoom=15&markers=color:blue%7c28.5890950,77.2536140&sensor=false&client=gme-booking&channel=booking-frontend&signature=at9y_ML6i8-7VhSzTCkrbdPzmew="
198,Hotel Shelton,https://www.booking.com/hotel/in/shelton.html,Hotel Shelton is conveniently located just 984 feet from Delhi Railway Station. Guests can enjoy free Wi-Fi access at all areas of the hotel.,India,110055,Delhi NCR,"5043, Main Bazaar, Six tooti Chowk, 5 Min.walk from New Delhi Railway Station (Near Ramakrishna Metro Station), Paharganj - 110055, Paharganj, 110055 New Delhi, India","5043, Main Bazaar, Six tooti Chowk, 5 Min.walk from New Delhi Railway Station (Near Ramakrishna Metro Station), Paharganj - 110055",6.8,https://r-cf.bstatic.com/images/hotel/max500/532/53228734.jpg,Prices for upcoming dates start at $25 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.6409485,77.2134939&zoom=15&markers=color:blue%7c28.6409485,77.2134939&sensor=false&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=KDCUQ21yx1nRtw1tRyYeXW_F1xQ="
199,Airport Hotel Marina,https://www.booking.com/hotel/in/marina-new-delhi.html,"Ideally set in the South West district of New Delhi, Airport Hotel Marina is located 8 miles from Qutub Minar, 9 miles from Rashtrapati Bhavan and 9 miles...",India,110037,Delhi NCR,"A-116/B, Road No.4, Near IGI Airport , Mahipalpur extension, 110037 New Delhi, India","A-116/B, Road No.4, Near IGI Airport , Mahipalpur extension",7.0,https://r-cf.bstatic.com/images/hotel/max500/179/179104590.jpg,Prices for upcoming dates start at $11 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5565784,77.0989037&center=28.5565784,77.0989037&size=1600x1200&sensor=false&zoom=15&client=gme-booking&channel=booking-frontend&signature=pBNPbbnq7wHIB5Jnggc1pipnyI8="
200,Datstop Hostel,https://www.booking.com/hotel/in/datstop-hostel.html,"Located in New Delhi, 6 miles from Qutub Minar, Datstop Hostel has accommodations with a restaurant, free private parking, a shared lounge and a garden.",India,110070,Delhi NCR,"B-95, Nangal Dewat, Vasant Kunj, 110070 New Delhi, India","B-95, Nangal Dewat, Vasant Kunj",9.2,https://r-cf.bstatic.com/images/hotel/max500/229/229653852.jpg,Prices for upcoming dates start at $7 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5254850,77.1384500&zoom=15&size=1600x1200&sensor=false&center=28.5254850,77.1384500&client=gme-booking&channel=booking-frontend&signature=mbRCBK1k74mwoPW7fVgxGhB-u08="
